,total_loss,reconstruction_loss,kl-divergence,classification_loss,train_acc,prior_test,valid_acc,valid_mse,valid_class_loss
0,32918986.0,32768192.0,150789.22,0.80400854,0.475,0.5,0.4715,11310253.0,0.8038804
1,8078218.0,8059823.5,18393.725,0.7977733,0.47875,0.5,0.4735,6173652.5,0.80127954
2,5672574.5,5663076.5,9496.815,0.7885484,0.4875,0.5,0.51549995,3138544.8,0.76695627
3,4629048.5,4624491.0,4556.508,0.766381,0.50875,0.5,0.50499994,1289770.2,0.7681759
4,1172005.0,1169566.4,2437.8105,0.8030215,0.4725,0.5,0.508,1144535.2,0.7713911
5,876350.06,874252.2,2097.2756,0.7756146,0.50875,0.5,0.496,1030204.4,0.78443724
6,1019575.7,1017801.1,1773.6998,0.7756517,0.4975,0.5,0.49299997,750372.4,0.7816797
7,488613.53,487104.4,1508.2933,0.78630525,0.48375,0.5,0.50450003,668487.6,0.7734858
8,1008547.4,1007266.06,1280.3909,0.76448923,0.5075,0.5,0.49700004,550192.0,0.77352273
9,797622.56,796575.4,1046.4607,0.79874605,0.465,0.5,0.51750004,433906.44,0.7564839
10,412358.9,411473.16,884.93555,0.7637101,0.50125,0.5,0.509,454531.84,0.7622386
11,870586.6,869833.2,752.6672,0.7764206,0.495,0.5,0.5095,425733.3,0.75387007
12,232316.62,231677.84,638.0075,0.74903214,0.515,0.5,0.49899998,338001.75,0.76928324
13,394164.16,393571.16,592.2107,0.7504888,0.50875,0.5,0.526,305489.44,0.74742377
14,254866.8,254334.66,531.3145,0.78083205,0.49625,0.5,0.50750005,294536.0,0.76595485
15,197267.84,196773.66,493.37863,0.77572364,0.4875,0.5,0.50949997,263934.56,0.7617804
16,237072.02,236610.9,460.34225,0.76420945,0.5025,0.5,0.49800006,226220.58,0.7735837
17,182648.7,182211.3,436.57608,0.78859544,0.47875,0.5,0.49249998,182178.47,0.7662447
18,253520.66,253114.52,405.36624,0.78824747,0.47375,0.5,0.49199995,192582.66,0.77004325
19,600722.3,600369.44,352.07437,0.78504163,0.47125,0.5,0.5165,160306.84,0.74736375
20,138263.94,137971.08,292.09674,0.7676598,0.495,0.5,0.49850002,167544.77,0.7661042
21,149834.31,149555.95,277.64532,0.74900275,0.515,0.5,0.5065,143431.38,0.76485103
22,137648.55,137384.27,263.49417,0.773328,0.4875,0.5,0.49400002,158117.95,0.77003616
23,221044.73,220796.48,247.49754,0.7789827,0.48875,0.5,0.51199996,141270.34,0.75503266
24,145662.77,145435.84,226.11545,0.76897943,0.48375,0.5,0.52000004,97728.64,0.7545279
25,133380.97,133168.7,211.51212,0.75603265,0.5,0.5,0.511,105735.75,0.7573364
26,104507.67,104306.33,200.59851,0.77467614,0.48,0.5,0.507,96847.03,0.754687
27,109796.23,109604.54,190.90936,0.758509,0.50875,0.5,0.5035,116172.08,0.76362884
28,96774.82,96592.35,181.71895,0.75578046,0.5125,0.5,0.511,93647.08,0.757758
29,84405.16,84230.78,173.56418,0.80658394,0.455,0.5,0.504,94109.95,0.76267916
30,128800.86,128634.76,165.37164,0.7624546,0.49375,0.5,0.5135,94370.95,0.7534776
31,92815.44,92659.36,155.3045,0.770073,0.49625,0.5,0.509,95130.46,0.7561827
32,61935.19,61786.074,148.37169,0.74714273,0.515,0.5,0.52299994,81906.586,0.74753064
33,69361.73,69218.27,142.68626,0.7558668,0.5125,0.5,0.51199996,81449.63,0.7512716
34,55845.74,55706.066,138.91402,0.76011205,0.5025,0.5,0.49,72136.9,0.7649719
35,74848.734,74714.78,133.1778,0.7766652,0.48625,0.5,0.515,74984.68,0.7516201
36,202981.5,202857.7,123.07175,0.75638735,0.50625,0.5,0.48499998,59999.062,0.78183854
37,47921.07,47807.84,112.44043,0.7758372,0.465,0.5,0.498,68648.31,0.76887125
38,79645.1,79535.94,108.39108,0.7682077,0.48875,0.5,0.5,68571.29,0.7636937
