,total_loss,reconstruction_loss,kl-divergence,classification_loss,train_acc,prior_test,valid_acc,valid_mse,valid_class_loss
0,860.66235,858.84094,1.1261747,0.6950499,0.45,0.5,0.48849997,701.6214,0.6890086
1,576.52515,575.3502,0.48105094,0.6937799,0.4575,0.5,0.498,576.0744,0.6887752
2,506.70233,505.74454,0.26376975,0.6940272,0.475,0.5,0.49699992,475.4283,0.69054794
3,427.6865,426.82913,0.15973517,0.69760704,0.46375,0.5,0.48850003,425.04474,0.6929578
4,416.01212,415.21606,0.1031986,0.69287574,0.48375,0.5,0.52000004,395.31567,0.6904136
5,360.39465,359.62637,0.07295131,0.6952983,0.48375,0.5,0.50549996,380.4931,0.69230807
6,363.4978,362.74445,0.05858197,0.69486374,0.4825,0.5,0.5055,366.28317,0.6914514
7,346.91354,346.17105,0.04597167,0.6965684,0.48125,0.5,0.5145,360.25223,0.6911409
8,342.30344,341.56915,0.039473306,0.6948635,0.48625,0.5,0.52750003,357.5873,0.6901676
9,335.66318,334.9337,0.03465355,0.69485146,0.51125,0.5,0.52800006,352.3201,0.69099367
10,333.5679,332.84,0.03085214,0.69704825,0.46375,0.5,0.53499997,347.20786,0.6913614
11,326.2904,325.56952,0.028414013,0.69247115,0.5025,0.5,0.51000005,341.38208,0.69353306
12,323.67303,322.95,0.026467714,0.69659126,0.47125,0.5,0.5435,340.46127,0.69054693
13,320.4849,319.76437,0.025130369,0.6953384,0.5025,0.5,0.521,334.90955,0.6936993
14,318.35718,317.64026,0.024255939,0.6926924,0.52,0.5,0.52199996,332.65497,0.69177514
15,315.93008,315.2103,0.02350934,0.6962381,0.4925,0.5,0.5395,331.49066,0.6910149
16,316.46033,315.7415,0.023332633,0.6954573,0.4925,0.5,0.541,326.2334,0.6909684
17,310.97372,310.25394,0.023677869,0.69622785,0.50375,0.5,0.53749996,326.22403,0.69118476
18,307.13403,306.4169,0.023855627,0.69321793,0.52,0.5,0.5135,323.42218,0.6934527
19,309.64865,308.9333,0.024151156,0.6911893,0.54125,0.5,0.53949994,320.74066,0.6912037
20,305.2192,304.5007,0.02459211,0.69397897,0.53125,0.5,0.53199995,320.733,0.69108045
21,302.34402,301.62482,0.02618528,0.6929556,0.49875,0.5,0.53549993,318.16147,0.69162095
22,299.60898,298.88885,0.02688581,0.69313323,0.51875,0.5,0.529,315.8357,0.6915791
23,301.57858,300.85638,0.028301125,0.6939613,0.505,0.5,0.53499997,313.96432,0.69231355
24,296.80334,296.0806,0.030309934,0.6924719,0.53875,0.5,0.557,313.05988,0.69077873
25,295.43143,294.7078,0.031330552,0.69224095,0.54625,0.5,0.565,311.18793,0.69005597
26,293.80923,293.0848,0.032456607,0.69200844,0.53625,0.5,0.554,310.86118,0.69125175
27,292.7112,291.98474,0.034008015,0.69237715,0.53,0.5,0.5655,308.19904,0.6897008
28,290.87268,290.1445,0.034337115,0.69379395,0.52,0.5,0.56999993,306.78473,0.6896269
29,291.38535,290.65866,0.03601246,0.69062334,0.54375,0.5,0.5665,305.95264,0.6899189
30,290.1726,289.44296,0.038202796,0.69138527,0.53125,0.5,0.55600005,303.18115,0.6907052
31,289.613,288.88394,0.036887143,0.6921594,0.52375,0.5,0.55,301.47418,0.69025075
32,284.6401,283.91052,0.038934015,0.6906623,0.55875,0.5,0.56700003,299.8745,0.68872285
33,284.7865,284.05313,0.042569794,0.6907823,0.535,0.5,0.571,298.856,0.6880322
34,283.15863,282.42056,0.044480193,0.69356483,0.52375,0.5,0.57850003,295.9352,0.6886381
35,280.5375,279.80066,0.044216394,0.6926495,0.52875,0.5,0.58449996,294.62964,0.6869632
36,278.6653,277.92847,0.046015166,0.6908469,0.5475,0.5,0.5715,292.78333,0.6884584
37,276.73132,275.98965,0.047910914,0.69380575,0.51375,0.5,0.5725,291.88525,0.68732303
38,277.05515,276.3119,0.050086096,0.6932119,0.49625,0.5,0.55300003,289.62802,0.68898124
39,275.2458,274.5027,0.0521798,0.6909438,0.535,0.5,0.56700003,288.01428,0.6879877
40,272.91226,272.16614,0.05635354,0.6897888,0.53125,0.5,0.5645,284.49347,0.68800104
41,269.94186,269.19168,0.058342468,0.69177854,0.51875,0.5,0.5525,284.32318,0.687606
42,268.83453,268.08325,0.06140063,0.6898802,0.52625,0.5,0.57549995,281.78912,0.686086
43,266.9884,266.23383,0.06470073,0.6898915,0.53,0.5,0.548,278.674,0.68689483
44,266.7095,265.95078,0.06947344,0.6892392,0.535,0.5,0.556,277.7357,0.6856457
45,264.8357,264.0742,0.07180172,0.68967897,0.52375,0.5,0.5565,275.28937,0.6857543
